date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2021-07-08,Saltaire,AVYA,AVYA_UNKNOWN,AVAYA HLDGS CORP,"No ticker results were provided, so it is not possible to find a matching ticker for 'AVAYA HLDGS CORP'. Returning 'AVYA_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-07-07,flux13,ADMCM,ADMCM.HE,Admicom Oyj,"The ticker 'ADMCM.HE' matches the company name 'Admicom Oyj' and is listed on the Helsinki Stock Exchange ('HEL'), which is typically the designated exchange for companies from Finland, aligning with the company's likely region.",2025-02-08 13:24:06.037158
2021-07-06,Woolly18,PFSW,PFSW_UNKNOWN,PFSWEB INC (PFSW),"There are no matching results provided to compare against the given ticker 'PFSW'. Therefore, returning 'PFSW_UNKNOWN' as instructed for situations where no results match.",2025-02-08 13:24:06.037158
2021-07-06,mojoris,RADI,RADI_UNKNOWN,RADIUS GLOBAL INFRASTRUCTURE,"No ticker options were provided, resulting in no potential matches for the company name 'RADIUS GLOBAL INFRASTRUCTURE'.",2025-02-08 13:24:06.037158
2021-07-03,jt1882,GSMI,GSMI_UNKNOWN,Ginebra San Miguel,"No results appeared to match the company name 'Ginebra San Miguel' and ticker 'GSMI'. The list provided was empty, hence no valid ticker could be selected.",2025-02-08 13:24:06.037158
2021-07-02,Flaum,EPAY,EPAY_UNKNOWN,BOTTOMLINE TECHNOLOGIES INC,No matching results were provided to verify against the ticker 'EPAY' for BOTTOMLINE TECHNOLOGIES INC.,2025-02-08 13:24:06.037158
2021-06-30,aviclara181,Hertz,HTZ,Hertz,"The ticker 'HTZ' is listed on the NASDAQ Stock Exchange (NMS), which is a major exchange compared to others such as FRA, MEX, or DUS. Therefore, it is selected as the most appropriate match for 'Hertz Global Holdings, Inc.'.",2025-02-08 13:24:06.037158
2021-06-28,chewy,JP,3001.T,Katakura Industries,"The search result includes a ticker '3001.T' for 'Katakura Industries Co.,Ltd.' listed on the JPX exchange, which matches the company name provided. This is the only result and thus represents the largest exchange available in this context.",2025-02-08 13:24:06.037158
2021-06-28,surf1680,7270,7270.T,Subaru,"The ticker '7270.T' matches the company name 'Subaru Corporation' and is listed on the JPX exchange. The JPX (Japan Exchange Group) is the largest exchange where Subaru Corporation is listed in this context, making it the best match.",2025-02-08 13:24:06.037158
2021-06-25,mojoris,GTT,GTT_UNKNOWN,GTT COMMUNICATIONS INC,"No ticker results were provided to match against the company name 'GTT COMMUNICATIONS INC'. Therefore, no match can be determined.",2025-02-08 13:24:06.037158
2021-06-21,Flaum,BBD.B,BBD-B.TO,BOMBARDIER INC -CL B,"The ticker 'BBD-B.TO' matches Bombardier Inc, is on the Toronto Exchange, and aligns with the format of the given ticker 'BBD.B' emphasizing the Toronto (Canadian) connection.",2025-02-08 13:24:06.037158
2021-06-20,slim,RHE.PA,RHE.PA_UNKNOWN,REGIONAL HEALTH PROPERTS INC,"No matching results were provided, so the ticker cannot be verified or matched to a specific exchange.",2025-02-08 13:24:06.037158
2021-06-20,levcap65,6100,6100.HK,Tongdao Liepin Group,"The ticker '6100' is provided as part of the query and matches '6100.HK' on the Hong Kong Stock Exchange (HKG), which is a major exchange. This matches the provided company name 'Tongdao Liepin Group', and is the most authoritative listing available in this context.",2025-02-08 13:24:06.037158
2021-06-18,dr123,SYCRF,SYCRF_UNKNOWN,SYNCORA HOLDINGS LTD,No results provided to match against the given company name 'SYNCORA HOLDINGS LTD' and ticker 'SYCRF'.,2025-02-08 13:24:06.037158
2021-06-16,thrive25,6920,6920.T,Lasertec,"The ticker '6920.T' is listed on the JPX (Japan Exchange Group), which is a larger exchange compared to PNK (Pink Sheets). 'Lasertec Corporation' matches the company name provided, making '6920.T' the best matching ticker.",2025-02-08 13:24:06.037158
2021-06-15,TheSpiceTrade,SJR.B,SJR.B_UNKNOWN,SHAW COMMUNICATIONS INC-CL B,"No results appear to match the given company name and ticker, hence returning 'SJR.B_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-06-13,TheEnterprisingInvestor,DTEA,DTEAF,DAVIDSTEA INC,"The symbol 'DTEAF' is associated with 'DAVIDsTEA Inc.' and is listed on the PNK exchange, which is the largest exchange among the given options. While other symbols are available on European exchanges, PNK is a larger exchange that better aligns with the company's original U.S. listing as 'DTEA'. Hence, 'DTEAF' is selected as the best matching ticker.",2025-02-08 13:24:06.037158
2021-06-11,dr123,NVLNF,NVLNF_UNKNOWN,Novelion Therapeutics,"No matching ticker results were provided to verify against the company name 'Novelion Therapeutics'. Therefore, I cannot confirm if 'NVLNF' is the correct ticker or if the company is private.",2025-02-08 13:24:06.037158
2021-06-11,wright13,GNC.LSE,GNC.L,Greencore,"The ticker 'GNC.L' is listed on the London Stock Exchange (LSE), which is the largest exchange compared to the other options provided such as MUN, FRA, CXE, and PNK. The name 'Greencore Group plc' matches exactly with the company name provided. Therefore, 'GNC.L' is the best match.",2025-02-08 13:24:06.037158
2021-06-10,sag301,5122,5122.T,Okamoto Industries,"The ticker '5122.T' exactly matches the company name 'Okamoto Industries, Inc.' and is listed on a major exchange, JPX (Japan Exchange Group).",2025-02-08 13:24:06.037158
2021-06-09,Earnings Szn,BLI,BLI_UNKNOWN,BERKELEY LIGHTS INC,"There are no given ticker results to match against the company name 'BERKELEY LIGHTS INC'. Therefore, the result is BLI_UNKNOWN.",2025-02-08 13:24:06.037158
2021-06-08,krusty75,SBNY,SBNY,SIGNATURE BANK/NY,"The best matching ticker for 'SIGNATURE BANK/NY' is 'SBNY'. It matches the company's name and is listed on the 'OEM' exchange, which is consistent with the information provided. SBNYL also refers to Signature Bank but choosing SBNY as it matches directly with the provided ticker.",2025-02-08 13:24:06.037158
2021-06-08,banjo1055,SFE,SFES,Safeguard Scientifics,"SFES matches the company name 'Safeguard Scientifics, Inc.' and is listed on the OQX exchange. No other ticker options are available, so SFES is selected as the best match.",2025-02-08 13:24:06.037158
2021-06-03,gman,ATAX,ATAX_UNKNOWN,AMERICA FIRST MULTIFAMILY-LP,"There are no matching results to evaluate, so the ticker cannot be accurately determined.",2025-02-08 13:24:06.037158
2021-06-03,lpartners,RICE,RICE_UNKNOWN,RICE ACQUISITION CORP -REDH,"There are no available ticker results to match the company name 'RICE ACQUISITION CORP -REDH'. Hence, returning 'RICE_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-06-02,gman,LN,LN_UNKNOWN,Marble Point Loan Financing Ltd.,"No results appear to match the company name 'Marble Point Loan Financing Ltd.', and therefore 'LN_UNKNOWN' is selected.",2025-02-08 13:24:06.037158
2021-06-02,gman,FLMN,FLMN_UNKNOWN,FALCON MINERALS CORP,There were no ticker options provided in the results. ,2025-02-08 13:24:06.037158
2021-06-02,Rtg123,GOED,GOED_UNKNOWN,1847 GOEDEKER INC,"There are no results to match against the given company, leading to the selection of 'GOED_UNKNOWN' as no information is available.",2025-02-08 13:24:06.037158
2021-06-02,rhubarb,GRSV,GRSV_UNKNOWN,GORES HOLDINGS V INC,"There are no results to match the ticker for 'GORES HOLDINGS V INC', so marking it as 'GRSV_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-06-01,coyote,1268,1268.HK,China Meidong Auto Holdings,The ticker '1268.HK' listed as 'MEIDONG AUTO' on the Hong Kong Stock Exchange (HKG) matches the name 'China Meidong Auto Holdings'. It is on a major exchange compared to others like TWO and KOE. Other options do not match the company name.,2025-02-08 13:24:06.037158
2021-05-30,bentley883,MTY.,MTYFF,MTY FOOD GROUP INC,"MTY Food Group Inc. is primarily listed on the Canadian exchange TSX under the symbol 'MTY'. However, among the results, the ticker 'MTYFF' on the PNK exchange is the closest match retaining the company name and is generally accessible for international investors, unlike smaller regional exchanges like FRA, MUN, BER, or DUS.",2025-02-08 13:24:06.037158
2021-05-27,blaueskobalt,NSR.AU,NSR.AX,NATIONAL STORAGE REIT,"NSR.AX is listed on the ASX, which is the largest exchange compared to CXA. It matches the company name 'National Storage REIT' closely.",2025-02-08 13:24:06.037158
2021-05-27,ancap,SIC,SIC_UNKNOWN,SELECT INTERIOR CONCEPTS INC,"No results appeared to match the company name 'SELECT INTERIOR CONCEPTS INC' with ticker 'SIC'. Therefore, SIC_UNKNOWN is the appropriate response.",2025-02-08 13:24:06.037158
2021-05-27,RoyalDutch,LN,LN_UNKNOWN,Kistos PLC,"There were no matching ticker results provided to evaluate, resulting in an unknown ticker status.",2025-02-08 13:24:06.037158
2021-05-26,Teton0321,GPS,GAP,GAP INC,"The symbol 'GAP' on the NYQ (New York Stock Exchange) is the best match for 'GAP INC' as it is a recognized large exchange, and 'GAP' closely resembles the company name 'The Gap, Inc.'.",2025-02-08 13:24:06.037158
2021-05-26,tdylan409,ANTM,0HG8.L,ANTHEM INC,"The company 'ANTHEM INC' is now known as 'Elevance Health, Inc.' The ticker '0HG8.L' on the LSE (London Stock Exchange) corresponds to this name change.",2025-02-08 13:24:06.037158
2021-05-24,Supersny,GR,CLIQ.DE,CLIQ Digital,"The largest exchange in Germany is the Frankfurt Stock Exchange (FRA), but in the given options, the GER exchange represented by CLIQ.DE on XETRA is equivalent to Frankfurt and is larger than Berlin (BER), Hamburg (HAM), and Stuttgart (STU). The ticker CLIQ.DE on the GER exchange (XETRA) is therefore selected as the best match.",2025-02-08 13:24:06.037158
2021-05-24,slim,CMCTP,CMCTP_UNKNOWN,CIM COMMERICAL TRUST Series L Preferred,No matching tickers were provided to select from.,2025-02-08 13:24:06.037158
2021-05-21,ChapterTwelveCapital,OPT.,OPT.TO,OPTIVA INC,"OPT.TO is listed on the TOR (Toronto Stock Exchange), which is a larger and more prominent exchange compared to PNK (OTC Pink). Therefore, OPT.TO is selected as it represents a listing on a major exchange.",2025-02-08 13:24:06.037158
2021-05-19,GoAnywhereGuy,ADES,OXQ1.BE,ADVANCED EMISSIONS SOLUTIONS,"The largest exchange among the search results provided is BER (Berlin Stock Exchange). Therefore, the symbol 'OXQ1.BE' was selected as it is listed on the largest available exchange.",2025-02-08 13:24:06.037158
2021-05-19,tharp05,JWS,JWS_UNKNOWN,JAWS ACQUISITION CORP,No results were provided to evaluate against the given ticker 'JWS'. Returning 'JWS_UNKNOWN' to indicate no matches were found.,2025-02-08 13:24:06.037158
2021-05-19,aa123,PAE,PAE_UNKNOWN,PAE INC,No ticker symbols were provided in the results to evaluate against 'PAE INC'. Return 'PAE_UNKNOWN' because there are no matches to select from.,2025-02-08 13:24:06.037158
2021-05-19,Stelio,SS,KINV-B.ST,Kinnevik,"The largest exchange with the ticker matching 'Kinnevik AB' is the Stockholm Stock Exchange (STO), offering tickers 'KINV-B.ST' and 'KINV-A.ST'. Among these, 'KINV-B.ST' has a more complete symbol structure for the exchange and potential preference in listings, thus selected.",2025-02-08 13:24:06.037158
2021-05-18,churchill,ALUMS.PA,ALUMS.PA_UNKNOWN,Umanis,"No matching ticker results were provided, indicating no available options to match with the company 'Umanis'. Therefore, the default action is to return 'ALUMS.PA_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-05-17,andreas947,CTG,CTG_UNKNOWN,COMPUTER TASK GROUP INC,"There are no results available to evaluate, so CTG_UNKNOWN is appropriate.",2025-02-08 13:24:06.037158
2021-05-17,BlueFIN24,NESRW,NESR,NATIONAL ENERGY SERVICES REU,"The company name 'NATIONAL ENERGY SERVICES REU' closely matches 'National Energy Services Reunited Corp.' and both provided symbols are associated with the same company. 'NESR' is listed on the NCM exchange, which is typically a larger exchange than PNK where 'NESRW' is listed.",2025-02-08 13:24:06.037158
2021-05-16,Rialto95,CSPR,CSPR_UNKNOWN,CASPER SLEEP INC,"No tickers were provided to evaluate, implying no possible match for CASPER SLEEP INC is available.",2025-02-08 13:24:06.037158
2021-05-14,Cupmachine314,MSGE,MSGE,MADISON SQUARE GARD ENT,"The ticker 'MSGE' matches the company name 'Madison Square Garden Entertainment Corp.' and is listed on the New York Stock Exchange (NYQ), a major exchange.",2025-02-08 13:24:06.037158
2021-05-14,roojoo,TE,0A8A.L,Technip Energies NV,"The ticker symbol '0A8A.L' on the LSE (London Stock Exchange) represents Technip Energies N.V. The LSE is a major exchange, and this listing matches the company's name precisely, making it the best match available.",2025-02-08 13:24:06.037158
2021-05-12,opco,FREE,FREE_UNKNOWN,WHOLE EARTH BRANDS INC,"No ticker symbols were provided to match the company name, so the result is FREE_UNKNOWN.",2025-02-08 13:24:06.037158
2021-05-12,RoyalDutch,AMGO.LSE,AMGO.L,Amigo Holdings PLC,"The ticker AMGO.L on the LSE (London Stock Exchange) is chosen because it directly matches the company name 'Amigo Holdings PLC' and is listed on the largest exchange available, which is aligned with the provided ticker AMGO.LSE.",2025-02-08 13:24:06.037158
2021-05-12,tychus,SUSHI,SUSHI-USD,SUSHI COIN,"The best matching ticker for 'SUSHI COIN' would be 'SUSHI-USD' as it directly incorporates 'SUSHI' in both the ticker and the name (SushiSwap USD), and it's traded on the CCC exchange, which is the same as the other 'SUSHI' options but denominated in the most globally recognized currency, USD, implying greater accessibility and exchange visibility.",2025-02-08 13:24:06.037158
2021-05-11,goirish,LSXMA,LSXMA_UNKNOWN,LIBERTY MEDIA SIRIUSXM GROUP,"No ticker results were provided to evaluate, so the best option is LSXMA_UNKNOWN.",2025-02-08 13:24:06.037158
2021-05-10,Stevedean,WHZT,WHZT_UNKNOWN,WHITING USA TRUST II,No results were provided to match against the company name 'WHITING USA TRUST II' and ticker 'WHZT'. Returning WHZT_UNKNOWN as there is no information to make a decision.,2025-02-08 13:24:06.037158
2021-05-10,xds68,OPS.TO,OPS.TO_UNKNOWN,OPSENS INC,"No matching results were provided for the company OPSENS INC, so the best action is to return OPS.TO_UNKNOWN.",2025-02-08 13:24:06.037158
2021-05-09,afgtt2008,CGX,CGX.TO,CINEPLEX INC,"CGX.TO is listed on the Toronto Stock Exchange (TOR), which is the largest exchange among the options. It also matches the provided ticker symbol 'CGX' closely and the company name 'Cineplex Inc.' matches perfectly.",2025-02-08 13:24:06.037158
2021-05-07,jim211,Japan,2201.T,Morinaga & Co.,"The ticker '2201.T' matches the name 'Morinaga & Co.' and is listed on the JPX exchange, which is the Japan Exchange Group, a major stock exchange in Japan. This is the only and therefore the largest exchange option provided.",2025-02-08 13:24:06.037158
2021-05-05,savvystockguy,NBSE,NBSE_UNKNOWN,NEUBASE THERAPEUTICS INC,"No results were provided to match against the company 'NEUBASE THERAPEUTICS INC'. Hence, the ticker is unknown in this context.",2025-02-08 13:24:06.037158
2021-05-04,Arturo,UBP,UBP_UNKNOWN,URSTADT BIDDLE PROPERTIES,"No matching tickers were provided in the list, making it impossible to identify an appropriate match for the company 'URSTADT BIDDLE PROPERTIES'.",2025-02-08 13:24:06.037158
2021-05-04,doctorK,MM,ALSEA.MX,Alsea,"ALSEA.MX is listed on the Mexican Stock Exchange, which is the largest exchange available for this company, matching the company name 'Alsea'. The other options are listed on smaller or foreign exchanges.",2025-02-08 13:24:06.037158
2021-05-04,singletrack,ATO-PAR,ATO.PA,Atos SE,"The ticker 'ATO.PA' was chosen because it is listed on the 'PAR' exchange, which is a major European stock exchange (Euronext Paris) and likely the primary listing for Atos SE, compared to other options which are on smaller exchanges or represent over-the-counter (OTC) markets like 'PNK'.",2025-02-08 13:24:06.037158
2021-05-04,david101,PBIP,PBIP_UNKNOWN,PRUDENTIAL BANCORP INC,There are no ticker results provided to select from.,2025-02-08 13:24:06.037158
2021-05-03,cubbie,HSW.LN,HSW.F,Hostelworld Group PLC,"Multiple entries match ""Hostelworld Group PLC""; however, since the largest exchange to consider in this list is Frankfurt (FRA), 'HSW.F' on the Frankfurt Stock Exchange is the appropriate choice.",2025-02-08 13:24:06.037158
2021-04-30,pat110,INX.,INXSF,INTOUCH INSIGHT LTD,"Both 'INX.V' and 'INXSF' match the company name 'Intouch Insight Ltd.'. However, 'INXSF' is listed on the larger exchange (OQX) compared to 'VAN', so it’s selected as the best match.",2025-02-08 13:24:06.037158
2021-04-30,falcon44,MSP,PRIVATE,DATTO HOLDING CORP,"None of the ticker results match the name 'DATTO HOLDING CORP', suggesting that the company may have been privatised or delisted.",2025-02-08 13:24:06.037158
2021-04-29,ruby831,FGNA,FGNA_UNKNOWN,FG NEW AMERIC ACQ CORP -REDH,"No results appear to match the given company name, and there are no alternative ticker symbols provided to evaluate. Thus, the result is FGNA_UNKNOWN.",2025-02-08 13:24:06.037158
2021-04-29,ruby831,JIH,JIH_UNKNOWN,JUNIPER INDUSTRIAL HLD,No results appear to match the given company name 'JUNIPER INDUSTRIAL HLD'. The ticker 'JIH_UNKNOWN' is selected as there are no matches to evaluate.,2025-02-08 13:24:06.037158
2021-04-29,BigbetBarmouth,GSF,GSFO.OL,Grieg Seafood,"GSFO.OL on the Oslo Stock Exchange (OSL) is likely the correct choice given that Grieg Seafood ASA is a Norwegian company, and the Oslo Stock Exchange is the most relevant and largest exchange for Norwegian companies.",2025-02-08 13:24:06.037158
2021-04-28,Astor,BVB,BVB.DE,BORUSSIA DORTMUND GMBH & CO,"Borussia Dortmund GmbH & Co KGaA is a publicly listed company, and among the given results, 'BVB.DE' on exchange 'GER' is the one that matches the common German stock abbreviation for Borussia Dortmund. 'GER' (Ger) is a major exchange compared to others like 'MUN' or 'STU'. Thus, 'BVB.DE' is selected as the best match.",2025-02-08 13:24:06.037158
2021-04-28,andreas947,TVK.,TVK.TO,TERRAVEST INDUSTRIES INC,"The symbol 'TVK.TO' matches 'TerraVest Industries Inc.' listed on the Toronto Stock Exchange (TOR), which is the largest exchange compared to the Pink Sheets (PNK). It aligns with the provided ticker 'TVK.' and the company name.",2025-02-08 13:24:06.037158
2021-04-27,Berman,AUTME,AUTME.MI,Autostrade Meridionali SpA,"The ticker 'AUTME.MI' matches the company name 'Autostrade Meridionali S.p.A.' and is listed on the largest exchange available in the results, which is the Milan Stock Exchange (MIL).",2025-02-08 13:24:06.037158
2021-04-27,funkycold87,KCO,KCO.SG,Kloeckner & Co.,"The ticker KCO.SG on the Stuttgart Stock Exchange (STU) is selected because the Stuttgart Stock Exchange is a larger and more prominent market compared to the other options provided, ensuring more liquidity and visibility for the stock.",2025-02-08 13:24:06.037158
2021-04-27,edasc50,JT,JT_UNKNOWN,Mercuria Investment,"There are no results that match 'Mercuria Investment' with the ticker 'JT', indicating no suitable matches were found.",2025-02-08 13:24:06.037158
2021-04-26,Chalkbaggery,DBD,DBD,DIEBOLD NIXDORF INC,"The ticker 'DBD' matches the company's name 'Diebold Nixdorf, Incorporated' and is listed on the NYQ (New York Stock Exchange), which is the largest exchange compared to the alternatives provided.",2025-02-08 13:24:06.037158
2021-04-25,lpartners,TWCT,TWCT_UNKNOWN,TWC TECH HOLDI II CORP,"No ticker options were provided for evaluation, so no match can be determined from an empty list.",2025-02-08 13:24:06.037158
2021-04-25,edasc50,GMA7.PM,GMA7.PM_UNKNOWN,GMA Network,There were no results to match against the provided ticker.,2025-02-08 13:24:06.037158
2021-04-24,Harden,SVAC,SVAC_UNKNOWN,STARBOARD VAL ACQ CORP,"No ticker results were provided for the company 'STARBOARD VAL ACQ CORP', resulting in no available data to match against the name 'SVAC'. Therefore, 'SVAC_UNKNOWN' is selected as there were no options to choose from.",2025-02-08 13:24:06.037158
2021-04-24,OsoNegro,CCX.WS,CCX.WS_UNKNOWN,CHURCHILL CAP CORP II,"There are no results available to match the company 'CHURCHILL CAP CORP II'. Therefore, the best choice is to return 'CCX.WS_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-04-22,Rulon Gardner,INDT,INDT_UNKNOWN,INDUS Realty Trust,"None of the provided ticker symbols match the company name 'INDUS Realty Trust'. The available tickers all correspond to 'First Industrial Realty Trust, Inc.' which is a different company.",2025-02-08 13:24:06.037158
2021-04-22,darthtrader,LN,IMB.L,IMPERIAL BRANDS,"The largest exchange among the given options is the London Stock Exchange (LSE), where the ticker symbol is 'IMB.L'. This matches the original ticker hint 'LN', which often denotes the London exchange.",2025-02-08 13:24:06.037158
2021-04-22,AtlanticD,GPP,GPP_UNKNOWN,GREEN PLAINS PARTNERS LP,"No results were provided to match against the given company, indicating no match could be found. Returning GPP_UNKNOWN as no results appear to match.",2025-02-08 13:24:06.037158
2021-04-21,bentley883,RECP.,RECP._UNKNOWN,RECIPE UNLIMITED CORP,"No ticker symbols were provided to match against, so the default choice is RECP._UNKNOWN indicating no suitable match was found.",2025-02-08 13:24:06.037158
2021-04-21,cobia72,fp,EKI.PA,Ekinops,"Selected EKI.PA as it represents 'EKINOPS S.A.' on the Paris Stock Exchange (PAR), which is a major international exchange. It is the largest exchange listed among the options, providing better liquidity and recognition compared to others like FRA or LSE.",2025-02-08 13:24:06.037158
2021-04-21,perea,GA,PUPOF,Public Power Corp,"While multiple matches exist for 'Public Power Corp', the largest exchange among the results is PNK (Pink Sheets). This suggests it may have the largest trading volume or visibility relative to the others listed and is thus selected.",2025-02-08 13:24:06.037158
2021-04-20,Arturo,CEQP.P,CEQP.P_UNKNOWN,CRESTWOOD EQUITY PARTNERS LP,"No matching tickers were found in the provided list, so the result should be 'CEQP.P_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-04-16,chuplin1065,CRSS.O,CRSS.O_UNKNOWN,Cross Roads,No results appeared to match the given company. Returning CRSS.O_UNKNOWN.,2025-02-08 13:24:06.037158
2021-04-16,althea,MIC,MIC_UNKNOWN,MACQUARIE INFRASTRUCTURE CP,"No ticker results were provided to evaluate, thus no match could be found.",2025-02-08 13:24:06.037158
2021-04-15,swag95,IDG,IDG_UNKNOWN,Indigo Books & Music Inc.,No matching results were found for the ticker 'IDG'. It seems the ticker might not be available or listed.,2025-02-08 13:24:06.037158
2021-04-15,jgalt,WISH,LOGC,CONTEXTLOGIC INC,"The ticker LOGC corresponds to ContextLogic Inc. on the NMS exchange, which is generally larger and more prestigious than other exchanges like FRA, MUN, or STU. The original ticker 'WISH' appears without a company name and is on a smaller exchange (NGM), so it seems less certain to be the current largest listing for ContextLogic Inc.",2025-02-08 13:24:06.037158
2021-04-14,Akritai,MCFE,PRIVATE,MCAFEE CORP,"The search results are empty, which may indicate that MCAFEE CORP has been privatized or is otherwise not publicly listed. 'PRIVATE' is selected as the most appropriate designation given the lack of ticker results.",2025-02-08 13:24:06.037158
2021-04-14,rab,CDK,PRIVATE,CDK GLOBAL INC,"Neither of the ticker symbols in the results match 'CDK GLOBAL INC'. Additionally, the available tickers are associated with fund names rather than a public company, which suggests that 'CDK GLOBAL INC' might have been privatized.",2025-02-08 13:24:06.037158
2021-04-14,golfer23,MBLY3,MBLY3.SA,Mobly,"The ticker 'MBLY3.SA' matches the provided company name 'Mobly' and is traded on the 'SAO' exchange, which is one of the largest exchanges available in the list. The other option, 'MBLY3F.SA', does not have a associated company name, making 'MBLY3.SA' the best match.",2025-02-08 13:24:06.037158
2021-04-12,casper719,AFHIF,AFHIF_UNKNOWN,ATLAS FINANCIAL HOLDINGS INC,"No results were provided to match with the given company name 'ATLAS FINANCIAL HOLDINGS INC' and ticker 'AFHIF'. As there are no other results to evaluate, the outcome AFHIF_UNKNOWN is selected.",2025-02-08 13:24:06.037158
2021-04-12,Fenkell,CVE.WT,CVE,CENOVUS ENERGY INC,"The ticker 'CVE' on the NYQ (New York Stock Exchange) is selected because it's a major exchange compared to others like TOR (Toronto Stock Exchange) and MEX (Mexican Stock Exchange). The company name matches exactly with 'Cenovus Energy Inc.', and since NYQ is considered larger, it is preferred.",2025-02-08 13:24:06.037158
2021-04-11,twentyfour7,298540,298540.KQ,The Nature Holdings,"The ticker '298540.KQ' closely matches the provided ticker '298540' and is listed on a significant exchange (KOE). The company name also matches 'The Nature Holdings', confirming it is the correct and relevant match.",2025-02-08 13:24:06.037158
2021-04-09,JLHR,HK,PMTYF,Playmates Toys Ltd,"The ticker 'PMTYF' is listed on the PNK exchange, which is more prominent than the STU exchange of the other option, '45P.SG'. Both entries match the company name 'Playmates Toys Ltd', but PMTYF on PNK is likely to be a larger or more relevant listing.",2025-02-08 13:24:06.037158
2021-04-09,nha855,SEC.,SEC.TO,SENVEST CAPITAL INC,"The ticker 'SEC.TO' is listed on the Toronto Stock Exchange (TOR), which is a major exchange, making it the best match for 'SENVEST CAPITAL INC' among the provided options.",2025-02-08 13:24:06.037158
2021-04-09,mpk391,GIG,GI11.BE,Gaming Innovation Group,"The company 'Gaming Innovation Group Inc' is listed on multiple exchanges. With the options provided, the Berlin Stock Exchange (BER) is selected as it is typically larger in terms of trading volume and importance compared to the Munich Stock Exchange (MUN).",2025-02-08 13:24:06.037158
2021-04-08,85bears,LCY,LCY_UNKNOWN,LANDCADIA HOLD III INC -REDH,"No results appear to match the company name 'LANDCADIA HOLD III INC -REDH', and no ticker options are provided. Therefore, 'LCY_UNKNOWN' is returned.",2025-02-08 13:24:06.037158
2021-04-08,taiidea,4051,4051.T,GMO Financial Gate,"The ticker '4051.T' corresponds to GMO Financial Gate, Inc. on the JPX exchange, which matches the company's name provided. As there's no indication of the company being privatized or mismatched, and it's listed on a major exchange (JPX), '4051.T' is the best match.",2025-02-08 13:24:06.037158
2021-04-07,nha855,09/01/25,09/01/25_UNKNOWN,Great Western Petroleum,"No ticker symbols were provided in the results, so I cannot determine a match for 'Great Western Petroleum'. Therefore, the ticker is marked as '09/01/25_UNKNOWN'.",2025-02-08 13:24:06.037158
2021-04-07,imd,RMO.WS,RMO.WS_UNKNOWN,ROMEO POWER INC,"There are no matching results to select from, so the best option is to return RMO.WS_UNKNOWN.",2025-02-08 13:24:06.037158
2021-04-06,bgm722,FP,AIR.PA,Airbus,"AIR.PA is listed on the Euronext Paris (PAR) exchange, which is a major stock exchange. It matches the company name 'Airbus SE'. While other listings exist, PAR is one of the primary exchanges for Airbus SE.",2025-02-08 13:24:06.037158
2021-04-06,Smarkeu,BGCP,BGCP_UNKNOWN,BGC PARTNERS INC,"There are no results to match the input ticker or company name, hence returning BGCP_UNKNOWN.",2025-02-08 13:24:06.037158
2021-04-06,gocanucks97,762,600050.SS,China Unicom,"The ticker '600050.SS' represents China Unicom on the Shanghai Stock Exchange (SHH), which is a larger exchange compared to Hong Kong Exchanges (HKG). Therefore, '600050.SS' is selected as the best matching ticker.",2025-02-08 13:24:06.037158
2021-04-05,altaloma,GOL,GOLLQ,GOL LINHAS AEREAS INTELIGENT,"The only available option is 'GOLLQ' on the 'PNK' exchange, which closely matches 'GOL LINHAS AEREAS INTELIGENT'. Although it's on the PNK exchange, it is the only option available and it represents the company with a similar name.",2025-02-08 13:24:06.037158
2021-04-02,Shakalu,FH,REMEDY.HE,Remedy Entertainment,"The ticker 'REMEDY.HE' is listed on the HEL (Helsinki) exchange, which is the largest exchange compared to the others listed such as MUN, STU, and FRA. This makes it the most significant and reliable option for Remedy Entertainment.",2025-02-08 13:24:06.037158
2021-04-02,Griffin,ALDEL:FP,HBS.BE,Delfingen Industry SA,"The best matching ticker for 'Delfingen Industry SA' is 'HBS.BE', found on the Berlin Stock Exchange (BER). Among the options available (BER, STU, MUN, DUS), BER is typically considered a larger exchange compared to the others, which supports selecting it as the most prominent exchange among the given options.",2025-02-08 13:24:06.037158
2021-03-31,razor99,135,0135.HK,Kunlun Energy,"The ticker '0135.HK' represents Kunlun Energy on the Hong Kong Stock Exchange (HKG), which is the largest exchange among the options. Hong Kong is a major financial hub, making HKG the largest and most relevant exchange for the company.",2025-02-08 13:24:06.037158
2021-03-31,razor99,067160,067160_UNKNOWN,AfreecaTV Co Ltd,No results are available to match against the provided ticker '067160'. Returning 067160_UNKNOWN as no suitable match can be confirmed.,2025-02-08 13:24:06.037158
2021-03-30,Fat_Tony,CVSG,CVSG.L,CVS Group,"The ticker 'CVSG.L' is listed on the London Stock Exchange (LSE), which is the largest exchange among the options available, and the name matches 'CVS Group plc'. This makes it the best matching ticker for 'CVS Group'.",2025-02-08 13:24:06.037158
